Seed, Tile Index, Algorithm,Vertex Count, Triangle Count,Vertex Reduction Rate (%),Triangle Reduction Rate (%), Min Deviation, Max Deviation, Mean Deviation
1764097240, 63, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0037304163, 5.0628976E-05
1764097240, 64, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0032153726, 9.071321E-05
1764097240, 65, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019930005, 1.1983829E-05
1764097240, 66, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0027623177, 3.4016266E-05
1764097240, 67, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002907753, 6.107121E-05
1764097240, 68, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.00093591213, 3.1151507E-05
1764097240, 69, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0018210411, 2.4765184E-05
1764097240, 70, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0017652512, 1.4768904E-05
1764097240, 71, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.004418101, 0.00013117408
1764097240, 72, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0020797253, 5.793614E-05
1764097240, 73, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0010666251, 4.9363065E-05
1764097240, 74, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0017061234, 4.7346126E-05
1764097240, 75, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.00046902895, 8.0795957E-07
1764097240, 76, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0029025336, 6.6751716E-05
1764097240, 77, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0008203387, 1.5566602E-05
1764097240, 78, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0022500681, 4.8924325E-05
1764097240, 79, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0011681914, 1.9435913E-05
1764097240, 80, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0039876783, 0.00015087788
1764097240, 81, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0028311014, 9.8831355E-05
1764097240, 82, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0016744137, 3.5824356E-05
1764097240, 83, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0036284328, 0.0001291019
1764097240, 84, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019212365, 6.2083025E-05
1764097240, 85, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0055230395, 0.000111786256
1764097240, 86, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.006372288, 0.00022681514
1764097240, 87, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.004662431, 0.00012199694
1764097240, 88, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0018817782, 9.313415E-05
1764097240, 89, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002207692, 0.00014528625
1764097240, 90, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0030149694, 0.00014258926
1764097240, 91, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0016977191, 4.4078726E-05
1764097240, 92, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0021503568, 0.000109381836
1764097240, 93, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0026711226, 4.0007642E-05
1764097240, 94, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.005486749, 0.00018105142
1764097240, 95, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0012523532, 4.9938255E-05
1764097240, 96, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0021689534, 7.6997E-05
1764097240, 97, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0023147548, 5.2661377E-05
1764097240, 98, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0010687709, 3.566439E-05
1764097240, 99, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0033881664, 0.000108798944
1764097240, 100, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0029540062, 0.0001029982
1764097240, 101, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0036919713, 0.00010318594
1764097240, 102, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0026162267, 7.12152E-05
1764097240, 103, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.00078982115, 1.4807599E-05
1764097240, 104, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0021557212, 2.8349263E-05
1764097240, 105, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0022057295, 8.414206E-05
1764097240, 106, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.00333105, 8.230779E-05
1764097240, 107, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002218847, 6.916086E-05
1764097240, 108, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002257228, 0.00010219902
1764097240, 109, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0044207694, 0.00017601902
1764097240, 110, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002105713, 8.84686E-05
1764097240, 111, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0024661748, 6.9884576E-05
1764097240, 112, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0011405349, 1.4915026E-05
1764097240, 113, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0011082292, 3.4995086E-05
1764097240, 114, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002080083, 4.8669524E-05
1764097240, 115, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0034195185, 7.01243E-05
1764097240, 116, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0037204027, 7.177066E-05
1764097240, 117, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0026237115, 8.172777E-05
1764097240, 118, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0022203922, 7.74968E-05
1764097240, 119, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0034553995, 0.00012961782
1764097240, 120, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.003105205, 0.000105599334
1764097240, 121, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0010235906, 6.17152E-05
1764097240, 122, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019218326, 5.991327E-05
1764097240, 123, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0025001, 3.650021E-05
1764097240, 124, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002831459, 7.303647E-05
1764097240, 125, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002462685, 0.00010329631
1764097240, 126, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0039435793, 0.00014747585
1764097240, 127, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0053541064, 0.00013596349
